Filename,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId
00191_00002.ppm,98,46,8,5,89,41,55
00273_00000.ppm,76,52,6,5,69,46,55
00273_00001.ppm,88,59,7,5,80,54,55
00273_00002.ppm,156,72,13,6,143,66,55
00276_00000.ppm,180,84,15,7,164,76,55
00276_00001.ppm,93,74,8,6,84,67,55
00276_00002.ppm,80,63,7,5,73,57,55
01905_00000.ppm,243,155,20,13,223,142,55
01905_00001.ppm,144,87,12,7,131,79,55
01905_00002.ppm,103,63,9,5,94,58,55
00140_00000.ppm,230,238,19,20,211,218,56
00140_00001.ppm,159,164,13,14,146,150,56
00140_00002.ppm,124,124,10,10,113,113,56
00151_00000.ppm,179,171,15,14,163,156,56
00151_00001.ppm,135,134,11,11,123,123,56
00151_00002.ppm,109,107,9,9,99,98,56
00180_00000.ppm,262,262,22,22,240,240,56
00180_00001.ppm,179,177,15,15,164,162,56
00180_00002.ppm,136,135,11,11,124,124,56
00183_00000.ppm,167,170,14,14,153,155,56
00183_00001.ppm,120,119,10,10,109,108,56
00183_00002.ppm,93,91,8,8,84,83,56
00256_00000.ppm,223,223,19,19,204,203,56
00256_00001.ppm,180,148,15,12,165,135,56
00256_00002.ppm,287,319,24,27,263,291,56
00296_00000.ppm,163,168,14,14,149,154,56
00296_00001.ppm,127,129,11,11,116,118,56
00296_00002.ppm,105,106,9,9,95,97,56
00297_00000.ppm,146,148,12,12,134,136,56
00297_00001.ppm,123,123,10,10,112,112,56
00297_00002.ppm,104,104,9,9,94,95,56
00303_00000.ppm,168,178,14,15,153,162,56
00303_00001.ppm,134,135,11,11,123,124,56
00303_00002.ppm,112,112,9,9,102,103,56
00661_00000.ppm,72,71,6,6,65,64,56
00661_00001.ppm,76,74,6,6,69,67,56
00661_00002.ppm,79,81,7,7,72,73,56
00664_00000.ppm,98,57,8,5,90,52,56
00664_00001.ppm,98,61,8,5,89,56,56
00664_00002.ppm,99,67,8,6,90,61,56
00670_00000.ppm,250,253,21,21,229,232,56
00670_00001.ppm,231,231,19,19,211,211,56
00771_00000.ppm,58,57,5,5,52,51,56
00771_00001.ppm,59,58,5,5,54,53,56
00771_00002.ppm,58,56,5,5,53,50,56
00784_00000.ppm,118,115,10,10,108,105,56
00784_00001.ppm,132,128,11,11,120,117,56
00784_00002.ppm,122,120,10,10,112,109,56
00788_00000.ppm,82,54,7,5,75,48,56
00788_00001.ppm,80,54,7,5,73,48,56
00788_00002.ppm,81,51,7,5,74,46,56
00790_00000.ppm,105,108,9,9,96,99,56
00790_00001.ppm,87,88,7,7,80,80,56
00790_00002.ppm,97,98,8,8,89,90,56
00791_00000.ppm,59,52,5,5,54,46,56
00791_00001.ppm,57,52,5,5,51,46,56
00791_00002.ppm,54,55,5,5,48,49,56
00792_00000.ppm,99,56,8,5,90,51,56
00792_00001.ppm,103,61,9,5,93,55,56
00792_00002.ppm,97,55,8,5,89,50,56
00890_00000.ppm,175,179,15,15,160,164,56
00890_00001.ppm,160,167,13,14,147,153,56
00890_00002.ppm,140,143,12,12,127,130,56
01198_00000.ppm,104,118,9,10,95,108,56
01198_00001.ppm,106,97,9,8,96,89,56
01198_00002.ppm,104,115,9,10,95,105,56
01199_00000_56.ppm,84,82,7,7,77,75,56
01199_00001_56.ppm,93,88,8,7,85,81,56
01199_00002_56.ppm,88,85,7,7,80,78,56
01199_00003.ppm,62,61,5,5,56,56,56
01199_00004.ppm,67,63,6,5,61,58,56
01199_00005.ppm,70,69,6,6,63,62,56
01200_00000.ppm,107,110,9,9,97,100,56
01200_00001.ppm,93,85,8,7,84,77,56
01200_00002.ppm,97,94,8,8,89,86,56
01402_00000.ppm,93,95,8,8,84,87,56
01402_00001.ppm,105,109,9,9,96,100,56
01402_00002.ppm,82,84,7,7,75,76,56
01409_00000.ppm,128,140,11,12,117,128,56
01409_00001.ppm,107,110,9,9,97,101,56
01409_00002.ppm,275,200,23,17,251,182,56
01419_00000.ppm,122,131,10,11,112,120,56
01419_00001.ppm,100,107,8,9,92,98,56
01419_00002.ppm,400,200,33,17,366,182,56
01428_00000.ppm,164,169,14,14,149,154,56
01428_00001.ppm,129,130,11,11,117,119,56
01428_00002.ppm,107,105,9,9,97,95,56
01429_00000.ppm,104,99,9,8,94,90,56
01429_00001.ppm,214,225,18,19,195,206,56
01429_00002.ppm,208,123,17,10,191,112,56
01430_00000.ppm,145,158,12,13,133,144,56
01430_00001.ppm,100,100,8,8,91,92,56
01430_00002.ppm,432,224,36,19,395,205,56
01783_00000.ppm,235,237,20,20,214,217,56
01783_00001.ppm,152,152,13,13,139,138,56
01783_00002.ppm,100,103,8,9,92,94,56
01784_00000.ppm,220,219,18,18,202,200,56
01784_00001.ppm,131,129,11,11,120,117,56
01784_00002.ppm,91,91,8,8,82,82,56
01881_00000.ppm,287,301,24,25,263,275,56
01881_00001.ppm,176,177,15,15,161,162,56
01881_00002.ppm,120,119,10,10,109,108,56
01887_00000.ppm,75,74,6,6,68,68,56
01887_00001.ppm,91,92,8,8,83,84,56
01887_00002.ppm,106,111,9,9,96,102,56
00064_00000.ppm,273,224,23,19,249,204,57
00064_00001.ppm,142,156,12,13,130,143,57
00064_00002.ppm,105,108,9,9,96,98,57
00339_00000_57.ppm,68,73,6,6,61,66,57
00339_00001_57.ppm,73,87,6,7,67,79,57
00339_00002_57.ppm,59,60,5,5,54,55,57
00340_00000_57.ppm,60,60,5,5,55,54,57
00340_00001_57.ppm,259,252,22,21,236,230,57
00340_00002_57.ppm,94,94,8,8,86,86,57
00343_00000_57.ppm,133,143,11,12,122,130,57
00343_00001_57.ppm,81,80,7,7,73,73,57
00343_00002_57.ppm,60,60,5,5,55,55,57
00344_00000.ppm,100,99,8,8,91,91,57
00344_00001.ppm,124,128,10,11,113,116,57
00344_00002.ppm,180,184,15,15,164,168,57
00407_00000_57.ppm,110,118,9,10,100,107,57
00407_00001_57.ppm,75,76,6,6,69,69,57
00407_00002_57.ppm,57,57,5,5,51,51,57
00411_00000.ppm,52,52,5,5,47,46,57
00411_00001.ppm,70,68,6,6,63,61,57
00411_00002.ppm,83,82,7,7,75,75,57
00461_00000.ppm,321,310,27,26,293,283,57
00461_00001.ppm,122,120,10,10,112,109,57
00461_00002.ppm,82,83,7,7,75,75,57
00463_00000_57.ppm,105,110,9,9,96,101,57
00463_00001_57.ppm,96,98,8,8,87,89,57
00472_00000.ppm,214,200,18,17,195,183,57
00472_00001.ppm,133,127,11,11,122,115,57
00472_00002.ppm,119,112,10,9,108,102,57
00472_00003.ppm,59,55,5,5,53,49,57
00473_00000_57.ppm,83,81,7,7,75,74,57
00473_00001_57.ppm,53,52,5,5,48,46,57
00473_00002_57.ppm,63,61,5,5,57,55,57
00473_00003.ppm,59,59,5,5,53,53,57
00473_00004.ppm,69,70,6,6,63,64,57
00473_00005.ppm,95,99,8,8,87,91,57
00771_00000_57.ppm,59,58,5,5,53,53,57
00771_00001_57.ppm,60,58,5,5,54,52,57
00771_00002_57.ppm,56,54,5,5,51,49,57
00784_00000_57.ppm,135,133,11,11,123,121,57
00784_00001_57.ppm,123,124,10,10,113,114,57
00784_00002_57.ppm,120,117,10,10,109,107,57
00788_00000_57.ppm,83,49,7,5,75,44,57
00788_00001_57.ppm,84,41,7,5,76,35,57
00788_00002_57.ppm,81,46,7,5,74,40,57
00790_00000_57.ppm,106,109,9,9,97,99,57
00790_00001_57.ppm,98,98,8,8,90,90,57
00790_00002_57.ppm,86,88,7,7,79,81,57
01233_00000.ppm,177,175,15,15,161,160,57
01233_00001.ppm,159,157,13,13,145,143,57
01233_00002.ppm,194,193,16,16,178,177,57
01234_00000.ppm,98,105,8,9,90,96,57
01234_00001.ppm,94,99,8,8,86,90,57
01234_00002.ppm,92,93,8,8,83,85,57
01271_00000.ppm,88,91,7,8,80,82,57
01271_00001.ppm,83,84,7,7,76,76,57
01271_00002.ppm,92,93,8,8,84,85,57
01272_00000.ppm,99,97,8,8,90,88,57
01272_00001.ppm,88,87,7,7,81,79,57
01272_00002.ppm,93,91,8,8,84,83,57
01835_00000.ppm,159,155,13,13,146,141,57
01835_00001.ppm,128,128,11,11,117,116,57
01835_00002.ppm,96,94,8,8,87,86,57
01841_00000.ppm,190,107,16,9,174,97,57
01841_00001.ppm,91,82,8,7,83,75,57
01841_00002.ppm,108,100,9,8,98,91,57
01843_00000.ppm,81,75,7,6,73,68,57
01843_00001.ppm,93,86,8,7,84,79,57
01843_00002.ppm,122,118,10,10,112,107,57
01844_00000.ppm,121,118,10,10,110,108,57
01844_00001.ppm,95,94,8,8,86,85,57
01844_00002.ppm,164,167,14,14,149,153,57
01869_00000.ppm,334,177,28,15,306,161,57
01869_00001.ppm,344,357,29,30,314,327,57
01869_00002.ppm,339,298,28,25,311,272,57
01934_00000.ppm,166,170,14,14,152,155,57
01934_00001.ppm,95,95,8,8,87,86,57
01934_00002.ppm,121,120,10,10,110,109,57
00107_00000.ppm,93,61,8,5,84,55,58
00107_00001.ppm,107,72,9,6,98,65,58
00107_00002.ppm,207,105,17,9,189,95,58
00775_00000.ppm,104,69,9,6,94,63,58
00775_00001.ppm,99,67,8,6,90,61,58
00775_00002.ppm,108,74,9,6,98,67,58
00776_00000.ppm,216,108,18,9,197,98,58
00776_00001.ppm,204,109,17,9,187,100,58
00776_00002.ppm,201,122,17,10,183,111,58
01444_00000.ppm,98,81,8,7,90,73,58
01444_00001.ppm,99,70,8,6,91,64,58
01444_00002.ppm,95,67,8,6,86,60,58
01788_00000.ppm,230,158,19,13,210,144,58
01788_00001.ppm,242,171,20,14,222,156,58
01788_00002.ppm,225,164,19,14,205,150,58
00137_00000.ppm,241,252,20,21,221,231,59
00137_00001.ppm,56,55,5,5,51,50,59
00137_00002.ppm,106,105,9,9,96,95,59
00182_00000.ppm,215,219,18,18,196,200,59
00182_00001.ppm,116,112,10,9,105,102,59
00182_00002.ppm,165,159,14,13,150,146,59
00350_00000.ppm,265,277,22,23,243,254,59
00350_00001.ppm,116,112,10,9,106,102,59
00350_00002.ppm,73,74,6,6,66,67,59
00885_00000.ppm,135,135,11,11,124,123,59
00885_00001.ppm,127,129,11,11,115,117,59
00885_00002.ppm,144,145,12,12,131,133,59
00887_00000.ppm,148,153,12,13,136,140,59
00887_00001.ppm,132,132,11,11,121,121,59
00887_00002.ppm,119,118,10,10,108,108,59
00948_00000.ppm,108,122,9,10,99,112,59
00948_00001.ppm,99,111,8,9,91,102,59
00948_00002.ppm,104,117,9,10,94,106,59
01282_00000.ppm,84,93,7,8,76,84,59
01282_00001.ppm,68,70,6,6,61,64,59
01282_00002.ppm,57,58,5,5,52,53,59
01481_00000.ppm,212,229,18,19,193,210,59
01481_00001.ppm,136,140,11,12,124,128,59
01481_00002.ppm,87,86,7,7,80,78,59
01557_00000.ppm,283,290,24,24,259,266,59
01557_00001.ppm,202,203,17,17,184,185,59
01557_00002.ppm,134,134,11,11,123,123,59
01581_00000.ppm,215,223,18,19,196,204,59
01581_00001.ppm,141,142,12,12,129,129,59
01581_00002.ppm,118,117,10,10,108,107,59
01583_00000.ppm,112,107,9,9,103,98,59
01583_00001.ppm,155,147,13,12,141,135,59
01583_00002.ppm,217,215,18,18,198,197,59
01586_00000.ppm,206,208,17,17,189,191,59
01586_00001.ppm,135,136,11,11,123,124,59
01586_00002.ppm,476,295,40,25,436,269,59
01587_00000.ppm,120,116,10,10,109,105,59
01587_00001.ppm,170,159,14,13,155,145,59
01587_00002.ppm,229,217,19,18,210,199,59
01776_00000.ppm,227,226,19,19,207,207,59
01776_00001.ppm,128,124,11,10,116,113,59
01776_00002.ppm,81,79,7,7,74,72,59
00209_00000.ppm,193,189,16,16,177,172,60
00209_00001.ppm,151,146,13,12,138,133,60
00209_00002.ppm,124,121,10,10,113,110,60
01877_00000.ppm,106,105,9,9,97,95,60
01877_00001.ppm,175,127,15,11,159,116,60
01877_00002.ppm,177,96,15,8,162,87,60
01892_00000.ppm,192,120,16,10,176,110,60
01892_00001.ppm,148,103,12,9,136,93,60
01892_00002.ppm,118,86,10,7,107,79,60
00032_00000.ppm,263,130,22,11,241,118,61
00032_00001.ppm,107,107,9,9,98,97,61
00032_00002.ppm,73,71,6,6,66,64,61
00037_00000.ppm,52,53,5,5,46,48,61
00037_00001.ppm,58,61,5,5,52,55,61
00037_00002.ppm,107,83,9,7,98,76,61
00039_00000.ppm,217,215,18,18,199,196,61
00039_00001.ppm,116,112,10,9,105,102,61
00039_00002.ppm,69,67,6,6,62,61,61
00042_00000.ppm,52,54,5,5,47,48,61
00042_00001.ppm,59,62,5,5,54,56,61
00042_00002.ppm,111,95,9,8,101,87,61
00044_00000.ppm,85,80,7,7,78,72,61
00044_00001.ppm,67,67,6,6,61,60,61
00044_00002.ppm,56,55,5,5,50,49,61
00045_00000.ppm,51,50,5,5,46,44,61
00045_00001.ppm,61,58,5,5,55,52,61
00045_00002.ppm,105,61,9,5,96,55,61
00046_00000_61.ppm,71,69,6,6,64,62,61
00046_00001_61.ppm,57,56,5,5,52,51,61
00050_00000_61.ppm,147,151,12,13,134,137,61
00050_00001_61.ppm,104,100,9,8,94,92,61
00050_00002_61.ppm,72,72,6,6,66,65,61
00060_00000_61.ppm,81,80,7,7,74,72,61
00060_00001_61.ppm,76,64,6,5,70,58,61
00060_00002_61.ppm,51,51,5,5,46,45,61
00063_00000_61.ppm,127,119,11,10,116,109,61
00063_00001_61.ppm,94,87,8,7,85,80,61
00063_00002_61.ppm,71,69,6,6,65,63,61
00065_00000_61.ppm,70,71,6,6,64,65,61
00065_00001_61.ppm,95,80,8,7,87,73,61
00065_00002_61.ppm,61,58,5,5,56,53,61
00068_00000_61.ppm,86,82,7,7,78,75,61
00068_00001_61.ppm,42,39,5,5,37,34,61
00092_00000_61.ppm,131,131,11,11,119,119,61
00092_00001_61.ppm,71,72,6,6,65,65,61
00092_00002_61.ppm,51,51,5,5,46,45,61
00103_00000_61.ppm,134,136,11,11,122,125,61
00103_00001_61.ppm,97,98,8,8,88,89,61
00103_00002_61.ppm,80,80,7,7,73,72,61
00111_00000_61.ppm,52,48,5,5,47,43,61
00111_00001_61.ppm,74,68,6,6,68,61,61
00111_00002_61.ppm,59,55,5,5,53,50,61
00118_00000_61.ppm,40,36,5,5,35,31,61
00118_00001_61.ppm,39,36,5,5,34,30,61
00118_00002_61.ppm,42,42,5,5,36,36,61
00121_00000.ppm,260,260,22,22,238,238,61
00121_00001.ppm,194,192,16,16,178,176,61
00121_00002.ppm,143,143,12,12,130,131,61
00123_00000.ppm,83,59,7,5,76,53,61
00123_00001.ppm,83,70,7,6,75,64,61
00123_00002.ppm,83,63,7,5,76,58,61
00192_00000_61.ppm,43,42,5,5,38,37,61
00192_00001_61.ppm,48,48,5,5,43,43,61
00192_00002_61.ppm,57,56,5,5,51,51,61
00208_00000_61.ppm,168,167,14,14,153,153,61
00208_00001_61.ppm,79,76,7,6,72,69,61
00208_00002_61.ppm,59,61,5,5,54,56,61
00222_00000.ppm,178,175,15,15,162,159,61
00222_00001.ppm,98,96,8,8,90,88,61
00222_00002.ppm,70,67,6,6,63,61,61
00547_00000.ppm,27,27,5,5,22,21,61
00927_00000_61.ppm,41,45,5,5,35,40,61
00927_00001_61.ppm,33,45,5,5,27,40,61
00928_00000_61.ppm,43,44,5,5,38,38,61
00928_00001_61.ppm,45,44,5,5,39,38,61
00928_00002_61.ppm,43,43,5,5,38,37,61
00930_00000_61.ppm,58,58,5,5,53,52,61
00930_00001_61.ppm,63,62,5,5,57,56,61
00930_00002_61.ppm,69,71,6,6,62,64,61
00931_00000_61.ppm,47,46,5,5,41,40,61
00931_00001_61.ppm,46,46,5,5,41,40,61
00931_00002_61.ppm,46,46,5,5,41,41,61
00935_00000_61.ppm,41,41,5,5,36,35,61
00935_00001_61.ppm,50,49,5,5,45,44,61
00935_00002_61.ppm,46,47,5,5,40,41,61
00937_00000_61.ppm,40,38,5,5,34,32,61
00937_00001_61.ppm,37,35,5,5,31,30,61
00937_00002_61.ppm,38,37,5,5,33,32,61
00937_00003_61.ppm,37,36,5,5,31,31,61
00938_00000_61.ppm,44,50,5,5,38,44,61
00938_00001_61.ppm,38,39,5,5,33,34,61
00943_00000_61.ppm,40,37,5,5,35,32,61
00943_00001_61.ppm,39,36,5,5,34,30,61
00945_00000_61.ppm,37,35,5,5,31,29,61
00945_00001_61.ppm,37,35,5,5,31,29,61
00945_00002_61.ppm,34,33,5,5,28,27,61
00951_00000_61.ppm,28,25,5,5,22,20,61
00951_00001_61.ppm,28,25,5,5,22,20,61
00951_00002.ppm,29,26,5,5,23,20,61
00952_00000_61.ppm,22,21,5,5,16,15,61
00952_00001_61.ppm,22,22,5,5,17,17,61
00952_00002_61.ppm,23,21,5,5,18,15,61
00957_00000_61.ppm,48,47,5,5,42,42,61
00957_00001_61.ppm,46,46,5,5,40,40,61
00957_00002_61.ppm,45,45,5,5,40,40,61
00959_00000_61.ppm,37,36,5,5,32,31,61
00959_00001_61.ppm,38,40,5,5,32,35,61
00959_00002_61.ppm,37,37,5,5,32,31,61
01002_00000_61.ppm,32,31,5,5,26,26,61
01002_00001_61.ppm,30,32,5,5,25,26,61
01002_00002_61.ppm,31,31,5,5,26,25,61
01003_00000_61.ppm,33,31,5,5,28,25,61
01003_00001_61.ppm,29,32,5,5,24,27,61
01003_00002_61.ppm,31,30,5,5,25,25,61
01012_00000_61.ppm,26,24,5,5,20,19,61
01012_00001_61.ppm,26,25,5,5,20,19,61
01012_00002_61.ppm,25,24,5,5,19,19,61
01013_00000_61.ppm,26,24,5,5,21,19,61
01013_00001_61.ppm,27,25,5,5,22,19,61
01013_00002_61.ppm,26,25,5,5,21,20,61
01102_00000_61.ppm,37,34,5,5,31,28,61
01102_00001_61.ppm,37,38,5,5,31,33,61
01102_00002_61.ppm,37,35,5,5,31,29,61
01108_00000_61.ppm,44,37,5,5,39,32,61
01108_00001_61.ppm,45,37,5,5,40,32,61
01108_00002_61.ppm,44,38,5,5,39,32,61
01109_00000_61.ppm,37,36,5,5,32,30,61
01109_00001_61.ppm,38,35,5,5,32,29,61
01109_00002_61.ppm,37,33,5,5,32,28,61
01111_00000_61.ppm,50,49,5,5,44,43,61
01111_00001_61.ppm,48,46,5,5,42,41,61
01111_00002.ppm,53,53,5,5,48,47,61
01112_00000_61.ppm,51,49,5,5,45,43,61
01112_00001_61.ppm,52,51,5,5,46,45,61
01112_00002_61.ppm,55,54,5,5,49,49,61
01231_00000_61.ppm,27,27,5,5,22,22,61
01231_00001_61.ppm,29,27,5,5,23,21,61
01231_00002_61.ppm,28,26,5,5,22,21,61
01231_00003_61.ppm,29,28,5,5,23,23,61
01232_00000_61.ppm,44,43,5,5,38,37,61
01232_00001_61.ppm,45,44,5,5,40,38,61
01232_00002_61.ppm,45,42,5,5,40,36,61
01237_00000_61.ppm,68,64,6,5,62,58,61
01237_00001_61.ppm,59,58,5,5,54,52,61
01237_00002_61.ppm,63,61,5,5,58,56,61
01238_00000_61.ppm,39,36,5,5,34,31,61
01238_00001_61.ppm,38,36,5,5,33,30,61
01238_00002_61.ppm,41,37,5,5,35,31,61
01243_00000_61.ppm,40,38,5,5,35,33,61
01243_00001_61.ppm,39,37,5,5,33,32,61
01243_00002_61.ppm,40,39,5,5,35,34,61
01244_00000_61.ppm,43,42,5,5,37,36,61
01244_00001_61.ppm,60,58,5,5,54,53,61
01244_00002_61.ppm,64,62,5,5,59,57,61
01248_00000_61.ppm,50,49,5,5,45,43,61
01248_00001_61.ppm,48,48,5,5,43,42,61
01248_00002_61.ppm,47,45,5,5,42,40,61
01249_00000_61.ppm,51,50,5,5,45,44,61
01249_00001_61.ppm,53,53,5,5,47,47,61
01249_00002_61.ppm,48,48,5,5,43,42,61
01249_00003.ppm,47,45,5,5,41,39,61
01253_00000_61.ppm,86,81,7,7,79,74,61
01253_00001_61.ppm,72,70,6,6,65,64,61
01253_00002_61.ppm,60,60,5,5,54,55,61
01253_00003_61.ppm,55,54,5,5,50,48,61
01254_00000_61.ppm,48,46,5,5,43,40,61
01254_00001_61.ppm,51,50,5,5,45,44,61
01254_00002_61.ppm,46,44,5,5,40,39,61
01262_00000_61.ppm,47,46,5,5,41,40,61
01262_00001_61.ppm,46,44,5,5,41,39,61
01262_00002_61.ppm,44,43,5,5,38,38,61
01263_00000_61.ppm,43,41,5,5,38,35,61
01263_00001_61.ppm,41,37,5,5,36,32,61
01263_00002_61.ppm,44,41,5,5,39,36,61
01269_00000_61.ppm,51,49,5,5,45,44,61
01269_00001_61.ppm,53,54,5,5,48,48,61
01269_00002.ppm,47,46,5,5,42,40,61
01270_00000_61.ppm,74,71,6,6,67,65,61
01270_00001_61.ppm,82,79,7,7,74,71,61
01275_00000_61.ppm,51,49,5,5,46,44,61
01275_00001_61.ppm,46,45,5,5,41,39,61
01275_00002_61.ppm,44,44,5,5,39,39,61
01276_00000_61.ppm,105,84,9,7,96,77,61
01276_00001_61.ppm,93,75,8,6,85,69,61
01276_00002_61.ppm,82,70,7,6,75,64,61
01502_00000_61.ppm,52,53,5,5,47,47,61
01502_00001_61.ppm,60,60,5,5,54,55,61
01502_00002_61.ppm,73,75,6,6,66,69,61
01504_00000_61.ppm,83,84,7,7,75,77,61
01511_00000_61.ppm,87,87,7,7,80,80,61
01511_00001_61.ppm,68,64,6,5,62,58,61
01511_00002_61.ppm,55,54,5,5,50,48,61
01514_00000_61.ppm,105,95,9,8,95,87,61
01514_00001_61.ppm,93,83,8,7,84,75,61
01514_00002_61.ppm,84,75,7,6,77,68,61
01519_00000_61.ppm,62,59,5,5,57,54,61
01519_00001_61.ppm,52,50,5,5,47,45,61
01519_00002_61.ppm,46,45,5,5,41,40,61
01524_00000_61.ppm,134,63,11,5,122,58,61
01524_00001_61.ppm,67,61,6,5,60,56,61
01524_00002_61.ppm,49,48,5,5,44,43,61
01525_00000_61.ppm,62,68,5,6,56,61,61
01525_00001_61.ppm,54,56,5,5,49,50,61
01525_00002_61.ppm,47,47,5,5,42,41,61
01526_00000_61.ppm,86,91,7,8,78,82,61
01526_00001_61.ppm,68,69,6,6,62,63,61
01526_00002_61.ppm,56,57,5,5,51,51,61
01528_00000_61.ppm,71,74,6,6,65,67,61
01528_00001_61.ppm,56,58,5,5,50,52,61
01528_00002_61.ppm,48,48,5,5,43,43,61
01536_00000_61.ppm,81,82,7,7,73,74,61
01536_00001_61.ppm,63,64,5,5,58,59,61
01536_00002_61.ppm,50,50,5,5,44,44,61
01569_00000_61.ppm,71,69,6,6,65,62,61
01569_00001_61.ppm,56,49,5,5,50,43,61
01588_00000_61.ppm,70,75,6,6,64,69,61
01588_00001_61.ppm,54,56,5,5,49,50,61
01588_00002_61.ppm,49,49,5,5,44,43,61
01656_00000_61.ppm,64,67,5,6,58,61,61
01656_00001_61.ppm,54,54,5,5,49,49,61
01673_00000.ppm,45,47,5,5,39,42,61
01673_00001.ppm,39,40,5,5,34,35,61
01702_00000.ppm,83,59,7,5,76,54,61
01702_00001.ppm,82,49,7,5,74,43,61
01702_00002.ppm,43,44,5,5,37,38,61
01713_00000_61.ppm,110,72,9,6,101,65,61
01713_00001_61.ppm,53,56,5,5,48,50,61
01713_00002_61.ppm,47,47,5,5,41,41,61
01715_00000_61.ppm,56,55,5,5,50,49,61
01715_00001_61.ppm,48,46,5,5,42,40,61
01715_00002_61.ppm,43,43,5,5,38,37,61
01745_00000.ppm,127,67,11,6,116,61,61
01745_00001.ppm,71,70,6,6,64,63,61
01745_00002.ppm,54,51,5,5,48,45,61
01753_00000_61.ppm,63,55,5,5,57,50,61
01753_00001_61.ppm,51,46,5,5,45,41,61
01753_00002_61.ppm,97,60,8,5,88,55,61
01803_00000.ppm,97,100,8,8,89,92,61
01803_00001.ppm,69,69,6,6,62,62,61
01803_00002.ppm,51,53,5,5,46,47,61
01805_00000_61.ppm,73,74,6,6,66,67,61
01805_00001_61.ppm,59,59,5,5,54,54,61
01805_00002_61.ppm,51,50,5,5,46,45,61
01873_00000_61.ppm,123,123,10,10,112,113,61
01873_00001_61.ppm,87,86,7,7,80,78,61
01873_00002_61.ppm,103,105,9,9,94,95,61
01883_00000_61.ppm,59,47,5,5,54,42,61
01883_00001_61.ppm,54,49,5,5,48,44,61
01883_00002_61.ppm,96,50,8,5,88,45,61
01886_00000_61.ppm,72,73,6,6,65,67,61
01886_00001_61.ppm,58,59,5,5,52,54,61
01886_00002_61.ppm,50,49,5,5,45,44,61
01889_00000_61.ppm,37,36,5,5,31,30,61
01889_00001_61.ppm,39,37,5,5,33,32,61
01889_00002.ppm,61,40,5,5,56,35,61
01894_00000_61.ppm,81,68,7,6,74,62,61
01894_00001_61.ppm,83,80,7,7,76,72,61
01894_00002_61.ppm,82,53,7,5,74,48,61
01909_00000_61.ppm,84,83,7,7,76,75,61
01909_00001_61.ppm,58,55,5,5,52,49,61
01909_00002_61.ppm,52,51,5,5,47,45,61
01910_00000_61.ppm,70,39,6,5,63,34,61
01910_00001_61.ppm,37,37,5,5,31,31,61
01910_00002_61.ppm,123,122,10,10,112,111,61
01911_00000_61.ppm,68,71,6,6,61,65,61
01911_00001_61.ppm,57,58,5,5,52,52,61
01911_00002_61.ppm,47,47,5,5,42,42,61
01916_00000_61.ppm,62,57,5,5,57,52,61
01916_00001_61.ppm,47,48,5,5,42,43,61
01916_00002_61.ppm,108,55,9,5,99,50,61
01930_00000.ppm,128,130,11,11,117,118,61
01930_00001.ppm,83,84,7,7,76,77,61
01930_00002.ppm,60,58,5,5,55,53,61
01933_00000.ppm,165,86,14,7,150,79,61
01933_00001.ppm,86,91,7,8,79,83,61
01933_00002.ppm,60,58,5,5,55,52,61
01935_00000_61.ppm,81,43,7,5,73,38,61
01935_00001_61.ppm,81,56,7,5,74,50,61
01935_00002_61.ppm,82,36,7,5,74,31,61
01955_00000_61.ppm,132,134,11,11,120,122,61
01955_00001_61.ppm,82,80,7,7,74,73,61
01955_00002_61.ppm,59,61,5,5,54,56,61
01956_00000_61.ppm,139,141,12,12,126,128,61
01956_00001_61.ppm,87,86,7,7,80,78,61
01956_00002_61.ppm,62,61,5,5,56,55,61
01957_00000_61.ppm,121,119,10,10,111,108,61
01957_00001_61.ppm,75,74,6,6,69,67,61
01957_00002_61.ppm,55,53,5,5,49,48,61
01959_00000_61.ppm,111,67,9,6,102,61,61
01959_00001_61.ppm,39,39,5,5,34,34,61
01959_00002_61.ppm,110,56,9,5,101,50,61
